Product Name,Price,Product Page,Image URLs
Ersa Mystery Box,From $24.99 USD,https://ersanails.com/collections/all/products/ersa-mystery-box,"https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=180, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=240, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=300, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=360, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=400, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=460, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=540, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=560, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=590, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=606, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=630, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=670, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=720, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=738, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=770, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=814, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=900, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=1024, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=1080, https://ersanails.com/cdn/shop/files/ErsaMysteryBox-ErsaNailsPressOnNails_1.jpg?v=1729498990&width=1080"
Venus,$44.99 USD,https://ersanails.com/collections/all/products/venus,"https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=180, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=240, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=300, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=360, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=400, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=460, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=540, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=560, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=590, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=606, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=630, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=670, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=720, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=738, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=770, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=814, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=900, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=1024, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=1080, https://ersanails.com/cdn/shop/files/Venus-ErsaNailsPressOnNails_0.jpg?v=1732159711&width=1080"
Artemis' Glint,$44.99 USD,https://ersanails.com/collections/all/products/artemis-glint,"https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=180, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=240, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=300, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=360, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=400, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=460, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=540, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=560, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=590, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=606, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=630, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=670, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=720, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=738, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=770, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=814, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=900, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1024, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1080, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1296, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1410, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1512, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1524, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1728, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=1950, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=2100, https://ersanails.com/cdn/shop/files/Artemis_Glint_-_ErsaNails_PressOnNails_1.jpg?v=1752657186&width=2160"
Armageddon,$44.99 USD,https://ersanails.com/collections/all/products/armageddon,"https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=180, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=240, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=300, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=360, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=400, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=460, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=540, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=560, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=590, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=606, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=630, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=670, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=720, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=738, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=770, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=814, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=900, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1024, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1080, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1296, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1410, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1512, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1524, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1728, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=1950, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=2100, https://ersanails.com/cdn/shop/files/Armageddon_-_ErsaNails_PressOnNails_1.jpg?v=1752656436&width=2160"
Siren,$44.99 USD,https://ersanails.com/collections/all/products/siren,"https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=180, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=240, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=300, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=360, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=400, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=460, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=540, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=560, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=590, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=606, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=630, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=670, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=720, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=738, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=770, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=814, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=900, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1024, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1080, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1296, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1410, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1512, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1524, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1728, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=1950, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=2100, https://ersanails.com/cdn/shop/files/Siren_-_ErsaNails_PressOnNails_1.jpg?v=1752657600&width=2160"
Supernova,$49.99 USD,https://ersanails.com/collections/all/products/supernova,"https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=180, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=240, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=300, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=360, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=400, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=460, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=540, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=560, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=590, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=606, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=630, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=670, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=720, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=738, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=770, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=814, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=900, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=1024, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=1080, https://ersanails.com/cdn/shop/files/output4.jpg?v=1752649929&width=1080"
Amethyst Glow,$44.99 USD,https://ersanails.com/collections/all/products/amethyst-glow,"https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=180, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=240, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=300, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=360, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=400, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=460, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=540, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=560, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=590, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=606, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=630, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=670, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=720, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=738, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=770, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=814, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=900, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=1024, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=1080, https://ersanails.com/cdn/shop/files/AmethystGlow-ErsaNailsPressOnNails_1.jpg?v=1743573133&width=1080"
Glowing Beach,$44.99 USD,https://ersanails.com/collections/all/products/glowing-beach,"https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=180, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=240, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=300, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=360, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=400, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=460, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=540, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=560, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=590, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=606, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=630, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=670, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=720, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=738, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=770, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=814, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=900, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=1024, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=1080, https://ersanails.com/cdn/shop/files/GlowingBeach-ErsaNailsPressOnNails_0_33dfee49-b8a2-4873-81f7-ef7b86838991.jpg?v=1732156405&width=1080"
Neon Twist,$34.99 USD,https://ersanails.com/collections/all/products/neon-twist,"https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=180, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=240, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=300, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=360, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=400, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=460, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=540, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=560, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=590, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=606, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=630, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=670, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=720, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=738, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=770, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=814, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=900, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=1024, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=1080, https://ersanails.com/cdn/shop/files/NeonTwist-ErsaNailsPressOnNails_0_af20e833-81c5-4cd6-ae27-0f8c53c9445d.jpg?v=1735289137&width=1080"
Very Berry Lemonade,$49.99 USD,https://ersanails.com/collections/all/products/very-berry-lemonade,"https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=180, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=240, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=300, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=360, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=400, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=460, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=540, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=560, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=590, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=606, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=630, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=670, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=720, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=738, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=770, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=814, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=900, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=1024, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=1080, https://ersanails.com/cdn/shop/files/VeryBerryLemonade-ErsaNailsPressOnNails_1.jpg?v=1749022484&width=1080"
